region,week_start_date,year,pct_change_baseline,pct_change_wow,week_biggest_change_mobility,weekly_avg_new_cases,population,weekly_new_cases_per_100k,sah_start_date,sah_end_date,governor_party,sah_day_of_week,mobility_lockdown_lag_wk,lockdown_bool,month,log_cases
Wisconsin,2020-08-12,2020,-11.523809523809524,0.3809523809523814,2020-03-18,630.1,5893718,10.691044261025045,2020-03-25,2020-05-13,democrat,4,1,FALSE,August 2020,2.369406406049455
Wisconsin,2020-08-19,2020,-12,-0.4761904761904763,2020-03-18,756.6,5893718,12.837397378021821,2020-03-25,2020-05-13,democrat,4,1,FALSE,August 2020,2.552362581300374
Wisconsin,2020-08-26,2020,-12.095238095238095,-0.0952380952380949,2020-03-18,727.4,5893718,12.341954603189363,2020-03-25,2020-05-13,democrat,4,1,FALSE,August 2020,2.513004401654334
Wisconsin,2021-01-13,2021,-25.333333333333332,-1.9523809523809526,2020-03-18,2288.4,5893718,38.82778239474641,2020-03-25,2020-05-13,democrat,4,1,FALSE,January 2021,3.659136031495819
Wisconsin,2021-01-20,2021,-26.19047619047619,-0.8571428571428577,2020-03-18,1824.7,5893718,30.960083261533722,2020-03-25,2020-05-13,democrat,4,1,FALSE,January 2021,3.4326987380439347
Wisconsin,2021-01-27,2021,-25.38095238095238,0.8095238095238102,2020-03-18,1453.7,5893718,24.665245266230926,2020-03-25,2020-05-13,democrat,4,1,FALSE,January 2021,3.2053951785337245
Wisconsin,2021-04-07,2021,-12.619047619047619,2.238095238095239,2020-03-18,912.4,5893718,15.48088999168267,2020-03-25,2020-05-13,democrat,4,1,FALSE,April 2021,2.739606359511678
Wisconsin,2021-04-14,2021,-11.714285714285714,0.9047619047619051,2020-03-18,826.9,5893718,14.030192825649277,2020-03-25,2020-05-13,democrat,4,1,FALSE,April 2021,2.6412116378295662
Wisconsin,2021-04-21,2021,-11.285714285714286,0.42857142857142705,2020-03-18,713.3,5893718,12.102716824931221,2020-03-25,2020-05-13,democrat,4,1,FALSE,April 2021,2.4934299583854376
Wisconsin,2021-04-28,2021,-8.904761904761905,2.3809523809523814,2020-03-18,717.3,5893718,12.170585698195943,2020-03-25,2020-05-13,democrat,4,1,FALSE,April 2021,2.499022032233834
